maker_name,model_name,year,version_name,version_url,Launch.Announced,Launch.Status,Launch.Base price,Performance.Power,Performance.Torque,Performance.Acceleration,Performance.Max speed,Performance.,Battery.Capacity,Battery.Tech,Battery.Range,Battery.Consumption,Battery.Recuperation,Battery.Heat pump,Battery.AC Charging,Battery.DC Charging,Battery.,Body.Type,Body.Platform,Body.Dimensions,Body.Wheelbase,Body.Clearance,Body.Weight,Body.Suspension,Body.Wheels,Body.Trunk,Body.Frunk,Body.Towing,Body.,Displays.Center,Displays.Driver's,Displays.Head-up,Comfort.Seats,Comfort.Roof,Comfort.Parking aids,Comfort.Connectivity,Safety.Airbags,Safety.Driving aids,Safety.Self driving,Safety.Crash tests,Body.Drag coef.,Comfort.,Displays.,Safety.
Nissan,Ariya,2020 -,e-4ORCE 63kWh,https://m.arenaev.com/nissan_ariya_e_4orce_63kwh_2020-specs-116.php,"2020, June","Available to order. Released 2022, Q4","$ 43,600",AWD 250 kW (335 hp),560 Nm (413 lb-ft),,200 km/h (124 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,330 km EPA,21.7 kWh/100 km EPA,Yes,Yes,Type 2 7.2 kW,CCS 130 kW max,,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),US: 2090 kg curb,"Front MacPherson struts, rear multi-link","R19, R20","US: 646 l, 1691 l max",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 225kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_225kw_2020-specs-117.php,"2020, June","Available to order. Released 2022, July","€ 57,500   £ 50,850",AWD 225 kW (306 hp),600 Nm (443 lb-ft),5.7 sec 0-100 km/h,200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,513 km WLTP,19.8 kWh/100 km WLTP,Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 415 l,No,"EU: 750 kg unbraked, 1500 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 290kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_290kw_2023-specs-350.php,"2023, April 01","Available to order. Released 2023, April 03","€ 65,500   $ 48,200   £ 59,000",AWD 290 kW (389 hp),600 Nm (442 lb-ft),5.1 sec 0-100 km/h (4.8 sec 0-60 mph),200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,498 km WLTP (438 km EPA),20.4 kWh/100 km WLTP (23 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross (US: 2222 kg curb)","Front MacPherson struts, rear multi-link","R19, R20","EU: 415 l, 2655 l max (US: 646 l, 1691 l max)",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,63kWh,https://m.arenaev.com/nissan_ariya_63kwh_2020-specs-114.php,"2020, June","Available to order. Released 2022, Q4","€ 47,500   $ 39,600   £ 39,700",FWD 160 kW (218 hp),300 Nm (221 lb-ft),7.5 sec 0-100 km/h,160 km/h (99 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,404 km WLTP (348 km EPA),17.7 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 7.4 kW,"CCS 130 kW max, 10-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 1980 kg unladen, 2499 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,87kWh,https://m.arenaev.com/nissan_ariya_87kwh_2020-specs-115.php,"2020, June","Available to order. Released 2022, July","€ 53,500   $ 41,200   £ 44,700",FWD 178 kW (242 hp),300 Nm (221 lb-ft),7.6 sec 0-100 km/h (7.2 sec 0-60 mph),160 km/h (99 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,536 km WLTP (489 km EPA),18.2 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2121 kg unladen, 2530 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 225kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_225kw_2020-specs-117.php,"2020, June","Available to order. Released 2022, July","€ 57,500   £ 50,850",AWD 225 kW (306 hp),600 Nm (443 lb-ft),5.7 sec 0-100 km/h,200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,513 km WLTP,19.8 kWh/100 km WLTP,Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 415 l,No,"EU: 750 kg unbraked, 1500 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 290kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_290kw_2023-specs-350.php,"2023, April 01","Available to order. Released 2023, April 03","€ 65,500   $ 48,200   £ 59,000",AWD 290 kW (389 hp),600 Nm (442 lb-ft),5.1 sec 0-100 km/h (4.8 sec 0-60 mph),200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,498 km WLTP (438 km EPA),20.4 kWh/100 km WLTP (23 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross (US: 2222 kg curb)","Front MacPherson struts, rear multi-link","R19, R20","EU: 415 l, 2655 l max (US: 646 l, 1691 l max)",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,63kWh,https://m.arenaev.com/nissan_ariya_63kwh_2020-specs-114.php,"2020, June","Available to order. Released 2022, Q4","€ 47,500   $ 39,600   £ 39,700",FWD 160 kW (218 hp),300 Nm (221 lb-ft),7.5 sec 0-100 km/h,160 km/h (99 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,404 km WLTP (348 km EPA),17.7 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 7.4 kW,"CCS 130 kW max, 10-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 1980 kg unladen, 2499 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,87kWh,https://m.arenaev.com/nissan_ariya_87kwh_2020-specs-115.php,"2020, June","Available to order. Released 2022, July","€ 53,500   $ 41,200   £ 44,700",FWD 178 kW (242 hp),300 Nm (221 lb-ft),7.6 sec 0-100 km/h (7.2 sec 0-60 mph),160 km/h (99 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,536 km WLTP (489 km EPA),18.2 kWh/100 km WLTP (20.5 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2121 kg unladen, 2530 kg gross","Front MacPherson struts, rear multi-link","R19, R20",EU: 468 l,No,"EU: 750 kg unbraked, 750 kg braked",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 63kWh,https://m.arenaev.com/nissan_ariya_e_4orce_63kwh_2020-specs-116.php,"2020, June","Available to order. Released 2022, Q4","$ 43,600",AWD 250 kW (335 hp),560 Nm (413 lb-ft),,200 km/h (124 mph),,"63 kWh usable, 65 kWh total",Liquid-cooled Li-ion,330 km EPA,21.7 kWh/100 km EPA,Yes,Yes,Type 2 7.2 kW,CCS 130 kW max,,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),US: 2090 kg curb,"Front MacPherson struts, rear multi-link","R19, R20","US: 646 l, 1691 l max",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Ariya,2020 -,e-4ORCE 87kWh 290kW,https://m.arenaev.com/nissan_ariya_e_4orce_87kwh_290kw_2023-specs-350.php,"2023, April 01","Available to order. Released 2023, April 03","€ 65,500   $ 48,200   £ 59,000",AWD 290 kW (389 hp),600 Nm (442 lb-ft),5.1 sec 0-100 km/h (4.8 sec 0-60 mph),200 km/h (124 mph),,"87 kWh usable, 90 kWh total",Liquid-cooled Li-ion,498 km WLTP (438 km EPA),20.4 kWh/100 km WLTP (23 kWh/100 km EPA),Yes,Yes,Type 2 22 kW,"CCS 130 kW max, 20-80% in 30 min",,"5 door SUV, 5 seats",CMF-EV,4595 x 1850 x 1660 mm (180.9 x 72.8 x 65.4 in),2775 mm (109.3 in),185 mm (7.3 in),"EU: 2259 kg unladen, 2655 kg gross (US: 2222 kg curb)","Front MacPherson struts, rear multi-link","R19, R20","EU: 415 l, 2655 l max (US: 646 l, 1691 l max)",No,"EU: 750 kg unbraked, 1500 kg braked (US: 680 kg unbraked)",,"12.3"" touchscreen","12.3""","Yes, with augmented reality","Heated and ventilated front seats, heated rear seats","Panoramic glass sunroof, tilt & slide","Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wireless Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","5 radars, 7 cameras, 12 sensors. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic front emergency braking with pedestrian & cyclist recognition and junction assist, Intelligent Around View Monitor, High Beam Assist, Forward Collision Warning, Rear Automatic Braking, Traffic Jam Pilot, Traffic Sign Recognition",,NCAP 2022: 5 stars,0.297 Cd,,,
Nissan,Leaf,2018 -,62kWh,https://m.arenaev.com/nissan_leaf_62kwh_2018-specs-113.php,"2017, October",Available to order. Released 2019,"€ 37,550   $ 32,400   £ 30,440",FWD 160 kW (218 hp),340 Nm (251 lb-ft),6.9 sec 0-100 km/h,157 km/h (98 mph),,"58 kWh usable, 62 kWh total",Li-ion 360V,"385 km WLTP (364 km EPA, 250 km NEDC)",18 kWh/100 km WLTP (19.3 kWh/100 km EPA),"1 level, on/off button",Yes,"Type 2 6.6 kW AC, 0-100% in 11 hours 30 min","CHAdeMO 100 kW max, 0-80% in 45 min",,"5 door hatchback, 5 seats",e-Powertrain,4490 x 1788 x 1530 mm (176.8 x 70.4 x 60.2 in),2700 mm (106.3 in),150 mm (5.9 in),"EU: 1756 kg unladen, 2140 kg gross","Front MacPherson struts, rear torsion beam axle","R16, R17","EU: 420 l, 1161 l max",No,No,,"5"" or 7"" or 8"" touchscreen","7""",No,"Heated front seats, heated outer rear seats",No glass roof,"Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Front view camera and radar. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic Emergency Braking with Pedestrian Detection, Intelligent Around View Monitor, High Beam Assist",,"NCAP 2018: 5 stars, NHTSA 2020-2022: 5 stars",0.28 Cd,,,
Nissan,Leaf,2018 -,40kWh,https://m.arenaev.com/nissan_leaf_40kwh_2018-specs-112.php,"2017, October","Available to order. Released 2018, February","€ 29,990   $ 27,400   £ 25,990",FWD 110 kW (150 hp),320 Nm (236 lb-ft),7.9 sec 0-100 km/h,144 km/h (89 mph),,"38 kWh usable, 40 kWh total",Li-ion 360V,"270 km WLTP (243 km EPA, 199 km NEDC)",20.6 kWh/100 km WLTP (18.6 kWh/100 km EPA),"1 level, on/off button",Yes,"Type 2 6.6 kW AC, 0-100% in 8 hours","CHAdeMO 50 kW max, 0-80% in 40 min",,"5 door hatchback, 5 seats",e-Powertrain,4490 x 1788 x 1530 mm (176.8 x 70.4 x 60.2 in),2700 mm (106.3 in),150 mm (5.9 in),"EU: 1580 kg unladen, 1995 kg gross","Front MacPherson struts, rear torsion beam axle","R16, R17","EU: 435 l, 1176 l max",No,No,,"5"" or 7"" or 8"" touchscreen","7""",No,"Heated front seats, heated outer rear seats",No glass roof,"Front and rear sensors, 360 camera, reversing camera, ProPilot autonomous parking",Wired Android Auto and Apple CarPlay,"Side airbags, front and rear, including head airbag system","Front view camera and radar. Blind Spot Warning, Lane Departure Prevention, Lane Departure Warning, Rear Cross Traffic Alert, Driver Attention Alert, Automatic Emergency Braking with Pedestrian Detection, Intelligent Around View Monitor, High Beam Assist",,"NCAP 2018: 5 stars, NHTSA 2020-2022: 5 stars",0.28 Cd,,,
Nissan,Leaf,2010 - 2017,24kWh 2010,https://m.arenaev.com/nissan_leaf_24kwh_2010_2010-specs-237.php,"2010, October. Released 2011",Discontinued,,FWD 80 kW (109 hp),280 Nm (207 lb-ft),11.9 sec 0-100 km/h,144 km/h (89 mph),,"22 kWh usable, 24 kWh total",Li-ion 360V,175 km NEDC,12.6 kWh/100 km NEDC,Yes,Resistance heater,"Type 2 3.6 kW
Type 2 6.6 kW",CHAdeMO 44 kW max,,"5 door hatchback, 5 seats",e-Powertrain,4445 x 1770 x 1550 mm (175.0 x 69.7 x 61.0 in),2700 mm (106.3 in),160 mm (6.3 in),EU: 1521 kg unladen,"Front MacPherson struts, rear torsion beam axle","R16, R17","EU: 330 l, 720 l max",No,No,,"7""","7""",No,No heated seats,No glass roof,Reversing camera,,"Side airbags, front and rear, including head airbag system",,,,0.32 Cd,,,
